u	v	similarity
798	3686	0.5595028849
798	4066	0.6577935145
798	4494	0.5933661040
798	4792	0.4961389384
798	4879	0.5128776445
799	1120	0.4029114820
799	1276	0.3706246583
799	1455	0.3241018618
799	1612	0.1380131119
799	1733	0.5143444999
799	2221	0.4905114716
799	3632	0.4905114716
799	3651	0.1428571429
799	4294	0.3223291856
799	4721	0.5280168968
799	4807	0.3241018618
799	4870	0.4364357805
800	1579	0.2000000000
800	2649	0.4743416490
800	3128	0.3872983346
800	3270	0.3508232077
800	3431	0.4767312946
800	4488	0.3535533906
800	4750	0.3726779962
801	1206	0.4200840252
801	1383	0.3081578172
801	2347	0.2222222222
801	2587	0.2264554068
801	2851	0.4166666667
801	3658	0.1490711985
801	4190	0.2864459496
801	4379	0.4003203845
802	948	0.3779644730
802	969	0.3227486122
802	1179	0.6123724357
802	1588	0.4850712501
802	1964	0.4518480571
802	1968	0.4803844614
802	2035	0.3466876226
802	2109	0.4412613041
802	2629	0.4008918629
802	2650	0.5276448530
802	3666	0.5393193716
802	4347	0.1443375673
802	4509	0.4330127019
802	4821	0.4522670169
802	4852	0.0833333333
803	1176	0.3227486122
803	2072	0.3853373178
803	2446	0.1771229771
803	2448	0.2738612788
803	2692	0.2513123450
803	2969	0.3768673314
803	3268	0.2975308222
803	3275	0.1252448582
803	3348	0.2837307609
803	3393	0.3491486244
803	4056	0.2369395511
804	1049	0.1147078669
804	1955	0.1443375673
804	2160	0.4055535528
804	2212	0.3651483717
804	2265	0.3649002246
804	2434	0.2665008954
804	3226	0.2500000000
804	3262	0.2500000000
804	4010	0.1147078669
804	4255	0.3125000000
804	4397	0.3162277660
804	4637	0.3031695313
805	1540	0.5144957554
805	1619	0.4287464629
805	1742	0.2800560168
805	1858	0.3858718166
805	1862	0.3500700210
805	2007	0.4365641251
805	2312	0.0951302988
805	2351	0.3704792868
805	2548	0.4036036764
805	3052	0.1176470588
805	3091	0.3540052162
805	3536	0.4036036764
805	3585	0.3757345747
805	3912	0.3175536744
806	850	0.5604485383
806	1185	0.5726562867
806	1649	0.5384615385
806	1797	0.1307440901
806	2613	0.5726562867
806	3400	0.1432229748
806	3614	0.5381382352
806	4232	0.4853626717
806	4629	0.6405126152
807	1001	0.5146502355
807	1072	0.2797514425
807	1121	0.2828427125
807	1802	0.4107919181
807	2017	0.3803194146
807	2489	0.4107919181
807	2546	0.2696799450
807	2688	0.4341215711
807	2714	0.2795084972
807	2892	0.3721042038
807	3288	0.3263766829
807	3383	0.1369306394
807	3586	0.4662524041
807	3760	0.2480694692
807	3799	0.0845154255
807	3936	0.2927700219
807	3955	0.1290994449
807	4032	0.1154700538
808	833	0.3857583749
808	951	0.3614031612
808	1288	0.3678836037
808	2440	0.3889222341
808	2973	0.4029114820
808	3578	0.3265115742
808	4270	0.4393747752
808	4421	0.3471825374
808	4489	0.2750095491
808	4986	0.1543033500
809	814	0.5504818826
809	936	0.5765999761
809	1073	0.5527707984
809	1106	0.0978231976
809	1267	0.5504818826
809	1318	0.6030226892
809	1347	0.5504818826
809	1623	0.4653789210
809	2101	0.5504818826
809	2231	0.5720775535
809	2458	0.5720775535
809	2648	0.3102526140
809	2676	0.3853373178
809	2799	0.5222329679
809	3611	0.5685352436
809	3777	0.4797016118
809	4100	0.1034175380
809	4545	0.5142594772
809	4697	0.5850179393
809	4829	0.4558423058
810	1362	0.1432229748
810	1483	0.4472135955
810	1614	0.4780914437
810	2025	0.4296689244
810	2077	0.1054092553
810	2267	0.3450327797
810	2744	0.4879500365
810	3451	0.3709911166
810	3543	0.3726779962
810	4090	0.3757345747
810	4332	0.4242640687
810	4470	0.3464101615
811	1417	0.5020790110
811	1670	0.5000000000
811	1859	0.4811252243
811	1996	0.5455447256
811	2009	0.0912870929
811	2013	0.1147078669
811	2104	0.5103103631
811	3166	0.5883484054
811	4163	0.4588314677
811	4638	0.5303300859
811	4957	0.4170288281
812	952	0.2480694692
812	1169	0.1815682598
812	1665	0.2018018382
812	2543	0.2545139052
812	2697	0.3195993709
812	3353	0.3580574370
812	3986	0.1698415551
812	4667	0.1087856586
813	848	0.1166423687
813	1109	0.1166423687
813	1218	0.1001252349
813	1743	0.3118047822
813	1842	0.2182178902
813	1898	0.3003757046
813	2446	0.3742405943
813	2460	0.4507489359
813	2733	0.3977336928
813	2889	0.4909902530
813	2906	0.3415650255
813	2968	0.3504383220
813	3194	0.3504383220
813	3268	0.2793993781
813	3340	0.2727723628
813	3348	0.2997453247
813	3518	0.4029114820
813	3725	0.1259881577
814	936	0.4364357805
814	1224	0.4000000000
814	1318	0.5477225575
814	1682	0.1333333333
814	2458	0.5773502692
814	2648	0.3131121455
814	2799	0.4743416490
814	3611	0.5163977795
814	3715	0.1126872340
814	4697	0.4870881870
815	873	0.1054092553
815	1270	0.6172133998
815	1350	0.1143323901
815	1760	0.5773502692
815	2211	0.5948118775
815	2225	0.4868644956
815	2663	0.3928371007
815	2705	0.5000000000
815	3142	0.5229763604
815	3684	0.5443310540
815	3692	0.4472135955
815	3757	0.3779644730
815	4719	0.4124789557
815	4783	0.5773502692
815	4996	0.1307440901
816	1140	0.1482498633
816	1613	0.3241018618
816	1858	0.2362277956
816	1862	0.2314550249
816	2351	0.3499271061
816	2534	0.3706246583
816	3690	0.4008918629
816	3912	0.4082482905
816	4091	0.4252100321
816	4158	0.4447495900
816	4787	0.3241018618
817	1450	0.2611164839
817	2048	0.3458572319
817	2314	0.1421338109
817	2515	0.3015113446
817	3098	0.3458572319
817	3253	0.1139605765
818	873	0.3872983346
818	1286	0.1400280084
818	1537	0.2721655270
818	1867	0.1825741858
818	1973	0.3726779962
818	2077	0.3535533906
818	2332	0.4166666667
818	3013	0.4803844614
818	4113	0.1020620726
818	4150	0.0758098044
818	4771	0.1203858531
819	1926	0.2738612788
819	2680	0.3061862178
819	3152	0.2236067977
819	3630	0.1132277034
819	3721	0.2886751346
819	3876	0.2775680550
819	4187	0.2100420126
819	4217	0.2519763153
819	4843	0.1490711985
819	4947	0.2236067977
820	823	0.3857583749
820	1036	0.4082482905
820	2159	0.1290994449
820	2888	0.5477225575
820	3189	0.3903600292
820	3861	0.3857583749
820	4018	0.1601281538
820	4375	0.4409585518
820	4618	0.3481553119
820	4873	0.2886751346
821	1541	0.4160251472
821	2009	0.2531848418
821	2037	0.4529108137
821	2348	0.1210455065
821	2372	0.4160251472
821	2861	0.3268602252
821	4671	0.4089304101
821	4908	0.3268602252
822	1012	0.4734320765
822	1028	0.2802242692
822	1035	0.4279604925
822	1667	0.1132277034
822	2152	0.2773500981
822	2177	0.3641785204
822	2508	0.2508726030
822	2625	0.3641785204
822	2627	0.0980580676
822	2695	0.3137858162
822	2894	0.0980580676
822	3363	0.3938631807
822	3443	0.3922322703
822	3537	0.4640954809
822	3674	0.0605227533
822	3910	0.3263569759
822	4043	0.3423683940
822	4106	0.3680373690
822	4512	0.3277606683
822	4898	0.4160251472
822	4923	0.2567762955
823	1861	0.1611645928
823	2444	0.1259881577
823	2713	0.3223291856
823	3058	0.3380617019
823	3189	0.4065785563
823	3246	0.1482498633
823	3591	0.2004459314
823	4356	0.3450327797
823	4375	0.2916059218
824	857	0.1599005373
824	1348	0.2638224265
824	1381	0.0811107106
824	1539	0.2282177323
824	2034	0.1530931089
824	2482	0.2572478777
824	2849	0.3857583749
824	2980	0.1118033989
824	3067	0.1530931089
824	3080	0.3813563849
824	3308	0.2209708691
824	3441	0.0912870929
824	3445	0.0883883476
824	3570	0.2041241452
824	3636	0.3001225240
824	3646	0.1581138830
824	4065	0.1677050983
824	4289	0.1020620726
824	4396	0.2041241452
824	4407	0.3535533906
824	4416	0.3061862178
824	4458	0.1889822365
824	4530	0.1767766953
824	4558	0.1677050983
824	4574	0.2834733548
824	4842	0.2838874870
824	4902	0.2282177323
824	4905	0.2572478777
824	4953	0.2236067977
824	4996	0.1961161351
825	914	0.1533929978
825	1540	0.2981423970
825	2351	0.4830458915
825	3283	0.3042903097
825	3538	0.1195228609
825	3818	0.4225771274
825	3912	0.3450327797
825	4158	0.3508232077
826	1433	0.4296689244
826	1579	0.2449489743
826	3128	0.3689323937
826	3140	0.1012739367
826	3221	0.3757345747
826	3270	0.3580574370
826	3436	0.4670993665
826	4170	0.5012804118
826	4230	0.3757345747
826	4816	0.5449492609
826	4854	0.3265986324
827	1054	0.2703690352
827	1909	0.1178511302
827	2480	0.2672612419
827	2640	0.2222222222
827	2928	0.2721655270
827	3178	0.2858309752
827	3229	0.1217161239
827	3498	0.0754851356
827	3876	0.2590095633
827	4228	0.2010075631
827	4740	0.2788866755
827	4947	0.2434322478
828	1174	0.3265986324
828	1187	0.3333333333
828	1232	0.4403855061
828	1352	0.3872983346
828	3064	0.4403855061
828	3124	0.0723101526
828	3143	0.3615507630
828	3859	0.5070925528
828	4248	0.3380617019
828	4459	0.3513641845
828	4771	0.3230291412
828	4958	0.3513641845
829	1951	0.3813850357
829	2843	0.2236067977
829	2922	0.1533929978
829	3241	0.3067859955
829	3675	0.2429328991
829	4207	0.2529822128
829	4702	0.4045199175
829	4955	0.2000000000
830	1067	0.0788110406
830	1473	0.1259881577
830	1678	0.2014557410
830	1681	0.1636634177
830	1945	0.2760262237
830	2185	0.1296407447
830	2712	0.0796819073
830	3030	0.1690308509
830	4050	0.2849014411
830	4342	0.2229112850
830	4541	0.3241018618
830	4876	0.2390457219
831	873	0.5809475019
831	1438	0.5051814855
831	1537	0.4762896722
831	1813	0.4472135955
831	1948	0.3333333333
831	2077	0.4714045208
831	3013	0.4803844614
831	3263	0.6405126152
831	4194	0.1666666667
831	4319	0.1490711985
831	4484	0.5217491947
832	851	0.2261335084
832	1090	0.2842676218
832	1430	0.3214121733
832	1482	0.2901294266
832	2027	0.2132007164
832	2309	0.1846372365
832	3958	0.2075143392
832	4260	0.1740776560
832	4674	0.1462544848
833	913	0.3202563076
833	1744	0.3563483225
833	3004	0.1936491673
833	3578	0.2821382463
833	3657	0.1400280084
833	4370	0.3086066999
833	4421	0.2916666667
833	4489	0.2475368857
834	949	0.3015113446
834	1380	0.3771236166
834	1529	0.3618136135
834	1856	0.2581988897
834	1902	0.4358898944
834	1999	0.4041451884
834	2595	0.3133397807
834	2840	0.3721042038
834	3456	0.3401680257
834	3505	0.3618136135
834	3507	0.2529822128
834	3526	0.3079201436
834	3598	0.3585032638
834	3849	0.2425356250
834	3857	0.2138089935
834	3939	0.3464101615
834	4110	0.4213481299
834	4502	0.0970142500
834	4616	0.2800000000
834	4992	0.1069044968
835	1600	0.1709408647
835	2577	0.2849014411
835	2743	0.2857142857
835	2967	0.2452557358
835	3152	0.1380131119
835	3178	0.1944611171
835	3468	0.1839418018
835	3812	0.1611645928
835	3876	0.1835557746
835	4228	0.2849014411
835	4340	0.0741249317
836	883	0.3333333333
836	1210	0.4868644956
836	1458	0.5229763604
836	2333	0.1005037815
836	2763	0.4714045208
836	4113	0.4583333333
836	4135	0.4573295604
836	4138	0.5521576304
836	4143	0.4743416490
836	4449	0.4325904563
836	4501	0.0942809042
836	4516	0.3535533906
836	4644	0.5084751799
837	1528	0.3317444013
837	1675	0.3334864844
837	1715	0.3227486122
837	2208	0.2941742027
837	2822	0.3031695313
837	3197	0.2672612419
837	3586	0.1042572070
837	3925	0.3227486122
837	4074	0.3466876226
837	4351	0.2261335084
837	4756	0.2867696673
838	1231	0.6481812161
838	1248	0.1290994449
838	1345	0.4853626717
838	2156	0.5547001962
838	2547	0.4853626717
838	2633	0.4850712501
838	2898	0.1875000000
838	3461	0.5809475019
838	3511	0.4375000000
838	3663	0.6681531048
838	4201	0.1819017188
838	4417	0.5773502692
839	850	0.5601120336
839	1025	0.0970142500
839	1185	0.5564148841
839	1216	0.6063390626
839	1621	0.1212678125
839	1649	0.5381382352
839	1745	0.1143323901
839	1817	0.0748481189
839	2137	0.5562939112
839	2438	0.5009794329
839	2613	0.6120563725
839	3614	0.4117647059
839	3797	0.1400280084
839	4232	0.4850712501
840	1164	0.3069703068
840	1279	0.1345345588
840	2916	0.3922322703
840	3034	0.2353393622
840	3927	0.2018018382
840	4186	0.2096569673
840	4374	0.1386750491
840	4896	0.2964997267
841	1152	0.3700602836
841	1168	0.2613641051
841	1181	0.3708385395
841	1323	0.3296342574
841	1426	0.1083060722
841	2240	0.2472256930
841	2376	0.4147806779
841	2430	0.3810003810
841	2444	0.2963336297
841	2481	0.1135923668
841	2500	0.3110855084
841	2712	0.3748356868
841	3235	0.3773333045
841	3321	0.3246172270
841	3375	0.3708385395
841	3397	0.2178034209
841	3428	0.2472256930
841	3445	0.0898026510
841	3449	0.3592106041
841	3467	0.0718421208
841	3730	0.1959654504
841	3759	0.3607042097
841	4006	0.0898026510
841	4292	0.3810003810
841	4835	0.4032795663
842	1134	0.5652173913
842	1217	0.4681910919
842	1403	0.5922200923
842	1564	0.4048204524
842	1621	0.1042572070
842	2615	0.2948839123
842	2695	0.0834057656
842	2944	0.3649002246
842	2951	0.5005173307
842	3578	0.0509481802
842	3683	0.0956729746
842	4213	0.4815434123
842	4240	0.1203858531
842	4476	0.4615663314
842	4973	0.3475240234
842	4987	0.3772167681
843	1338	0.5735393347
843	2506	0.0936585812
843	2940	0.5263157895
843	3278	0.4635863250
843	3401	0.6423640548
843	3417	0.5506887918
843	3587	0.6917144639
843	3657	0.5007733957
843	3947	0.5078333751
843	4188	0.5960395607
843	4441	0.4738791022
843	4666	0.1081476141
843	4774	0.6315789474
843	4982	0.5407380704
843	4994	0.1226278679
844	853	0.3464101615
844	1294	0.4045199175
844	1349	0.2696799450
844	1390	0.3133397807
844	1843	0.3469841638
844	1905	0.3709911166
844	2074	0.3872983346
844	2134	0.3927922024
844	2160	0.0837707817
844	2357	0.3246172270
844	2735	0.3872983346
844	4493	0.4830458915
844	4652	0.3187276292
844	4673	0.4255961413
845	898	0.1432229748
845	1170	0.2401922307
845	1600	0.1773937188
845	2577	0.1773937188
845	2915	0.2307692308
845	3721	0.1109400392
845	3849	0.1345345588
845	4228	0.1182624792
845	4861	0.1860521019
846	2050	0.4974683382
846	2238	0.1160517706
846	4142	0.4522670169
846	4360	0.4045199175
846	4363	0.4974683382
846	4391	0.5640760748
846	4632	0.3862436397
847	1420	0.3340765524
847	1827	0.2626128657
847	1839	0.3441236008
847	2288	0.3149703942
847	2350	0.1507556723
847	2450	0.3768891807
847	2907	0.1443375673
847	3081	0.3728005675
847	3476	0.3535533906
847	4710	0.2425356250
847	4729	0.2946278255
848	1223	0.4830458915
848	1545	0.3779644730
848	1860	0.1380131119
848	1896	0.5367450401
848	2151	0.4458225701
848	2618	0.3889222341
848	2684	0.5188745217
848	4698	0.5669467095
848	4797	0.5520524475
849	864	0.3202563076
849	1024	0.1443375673
849	1417	0.1054092553
849	2227	0.4564354646
849	2614	0.5417363389
849	3471	0.1443375673
849	3621	0.5051814855
849	3625	0.6172133998
849	3781	0.4803844614
849	4526	0.4803844614
850	1649	0.6405126152
850	2137	0.5417363389
850	2438	0.5217491947
850	2613	0.5960395607
850	3614	0.4900980294
850	4001	0.1490711985
850	4353	0.5000000000
851	1015	0.0980580676
851	1482	0.2405626122
851	1684	0.3466876226
851	1701	0.1250000000
851	2664	0.2004459314
851	3140	0.2451451689
851	3844	0.3031695313
851	4502	0.4244373438
851	4542	0.2633425812
851	4934	0.2054987341
852	858	0.3076923077
852	963	0.1538461538
852	2844	0.4841820261
852	3645	0.4576043153
852	3680	0.3038218101
852	3887	0.3396831102
852	4321	0.3396831102
852	4390	0.2631174058
852	4850	0.3149448895
852	4869	0.1386750491
852	4950	0.3508232077
853	1228	0.1732050808
853	1294	0.3113995777
853	1390	0.2713602101
853	1607	0.1581138830
853	1905	0.2811267651
853	2134	0.2645751311
853	2195	0.1054092553
853	2671	0.2958039892
853	3150	0.2500000000
853	3154	0.1025978352
853	4129	0.1025978352
853	4363	0.1054092553
853	4777	0.2121320344
853	4779	0.1732050808
854	1382	0.3106942550
854	2136	0.2993924754
854	2336	0.0885614886
854	2454	0.3805211953
854	2798	0.2829582292
854	2814	0.2970442629
854	2891	0.2251886746
854	2941	0.2585438450
854	2945	0.3131121455
854	3398	0.3131121455
854	3555	0.1714985851
854	3810	0.2941176471
854	4365	0.1819017188
854	4510	0.1400280084
854	4903	0.3102526140
855	1040	0.6255432422
855	1244	0.4618802154
855	1555	0.5964809081
855	1807	0.4365641251
855	2218	0.5163977795
855	2502	0.4810702354
855	2656	0.4588314677
855	2825	0.6546536707
855	3202	0.4824181513
855	3294	0.0742781353
855	3413	0.5345224838
855	3458	0.5335783751
855	3783	0.1154700538
855	3813	0.4618802154
855	3839	0.3794733192
855	3950	0.6305926251
855	4252	0.4618802154
855	4273	0.4500000000
855	4718	0.3882901374
856	860	0.0980580676
856	879	0.3093592168
856	966	0.0883883476
856	1180	0.4054653794
856	1190	0.3181980515
856	1237	0.3535533906
856	1490	0.1843024452
856	1532	0.2906190969
856	1671	0.3649981975
856	1702	0.1976423538
856	1779	0.3977475644
856	1977	0.3858718166
856	2005	0.3061862178
856	2509	0.2857502858
856	2732	0.3333333333
856	2742	0.0606339063
856	2927	0.3307189139
856	2979	0.3093592168
856	3208	0.4461089081
856	3251	0.0944911183
856	3381	0.2041241452
856	3709	0.3768891807
856	3720	0.3015113446
856	4040	0.4592793268
856	4219	0.3392002626
856	4284	0.3001225240
856	4915	0.2916666667
857	2400	0.3418817294
857	2475	0.2247332875
857	2857	0.4387634545
857	3003	0.2335496832
857	3362	0.3567530340
857	3825	0.3656362121
857	4838	0.1383428928
858	900	0.3076923077
858	1263	0.0877058019
858	1397	0.2192645048
858	1517	0.3699700367
858	1543	0.4036036764
858	1737	0.6204965960
858	1758	0.3076923077
858	1844	0.3335621925
858	1904	0.0578314932
858	1917	0.2941742027
858	2116	0.2864459496
858	2245	0.3499566196
858	2331	0.4902903378
858	2344	0.0693375245
858	2358	0.2802242692
858	2363	0.3363363970
858	2479	0.3363363970
858	2520	0.3466876226
858	2549	0.3763089045
858	2770	0.4135850959
858	2844	0.4539206495
858	3000	0.2401922307
858	3109	0.4036036764
858	3359	0.4036036764
858	3414	0.2508726030
858	3478	0.3699700367
858	3499	0.3268602252
858	3546	0.2773500981
858	3680	0.5570066519
858	3887	0.6604949366
858	3907	0.4992301766
858	3908	0.4341215711
858	4034	0.2631174058
858	4321	0.4246038878
858	4386	0.3363363970
858	4413	0.2941742027
858	4481	0.2508726030
858	4508	0.4506939094
858	4518	0.3922322703
858	4838	0.3817708578
858	4850	0.5624015883
858	4893	0.4139186772
858	4900	0.4036036764
858	4950	0.5262348116
859	1007	0.2383656473
859	1354	0.0953462589
859	1641	0.3517632353
859	1675	0.3361069985
859	1710	0.1395726316
859	1715	0.2201927530
859	1989	0.2365249584
859	2208	0.2508726030
859	2937	0.1846372365
859	3183	0.2665008954
859	3197	0.1709408647
859	3225	0.1430193884
859	3486	0.1348399725
859	3688	0.3256694736
859	3925	0.3302891295
859	3926	0.2956561980
859	3972	0.2075143392
859	4567	0.1773937188
859	4848	0.2934695928
859	4874	0.1066003582
860	1080	0.1345345588
860	1457	0.5012804118
860	1632	0.6240377208
860	1781	0.3329560459
860	2314	0.3922322703
860	2662	0.4576043153
860	4119	0.4160251472
860	4665	0.4280863447
861	880	0.4000000000
861	1113	0.1380131119
861	1896	0.5185449729
861	2360	0.6076436203
861	3134	0.4666666667
861	3213	0.5449492609
861	3283	0.0993807990
861	4796	0.0837707817
861	4830	0.3333333333
862	886	0.2896827298
862	932	0.5449492609
862	1069	0.2842676218
862	1100	0.3146266025
862	1124	0.4738704723
862	1325	0.5350284210
862	1373	0.1860968421
862	1386	0.3388694968
862	1401	0.2985407170
862	2416	0.4874174367
862	2485	0.4292728553
862	2922	0.2955402316
862	3304	0.0798723064
862	3410	0.3350126051
862	3418	0.2396169191
862	3420	0.3266793039
862	3596	0.2969078476
862	3803	0.0778498944
862	3929	0.4392976851
862	3954	0.2414022748
862	4007	0.3595732600
862	4246	0.0778498944
862	4334	0.0759737176
862	4427	0.4222003309
862	4505	0.3721936842
862	4559	0.4064485097
862	4658	0.3503245249
862	4828	0.4828045496
862	4895	0.0798723064
862	4926	0.4355163866
862	4961	0.3916747259
863	922	0.5229763604
863	1359	0.5555555556
863	1903	0.4974683382
863	2419	0.6123724357
863	2454	0.0924500327
863	2802	0.5669467095
863	2919	0.7372097808
863	2925	0.6735753141
863	3442	0.6085806195
863	3484	0.5303300859
863	3539	0.1028689000
863	3679	0.7372097808
863	4022	0.5303300859
863	4664	0.6666666667
863	4960	0.1178511302
864	1199	0.4003203845
864	1585	0.6153846154
864	2293	0.1601281538
864	2614	0.6361464252
864	2757	0.4385290097
864	2866	0.5929994533
864	3933	0.5604485383
864	3945	0.5853694070
864	4196	0.4181210050
864	4238	0.6537204505
865	2031	0.1740776560
865	2072	0.1285648693
865	2919	0.5658251521
865	2925	0.4923659639
865	3484	0.3768891807
865	3921	0.3892494721
865	4022	0.4522670169
865	4664	0.4974683382
866	957	0.2083333333
866	1118	0.1118033989
866	1155	0.1443375673
866	1157	0.2581988897
866	1361	0.3287979746
866	1943	0.3015113446
866	1950	0.3466876226
866	1962	0.2672612419
866	2427	0.3244428423
866	2659	0.3125000000
866	2716	0.2425356250
866	2722	0.2500000000
866	2914	0.2294157339
866	3084	0.2357022604
866	3780	0.1091089451
867	1690	0.0982946374
867	1784	0.1005037815
867	1926	0.2236067977
867	2124	0.1307440901
867	2480	0.3118047822
867	3876	0.2590095633
867	4217	0.1543033500
867	4604	0.2357022604
867	4640	0.2434322478
867	4740	0.1593638146
867	4991	0.2108185107
868	951	0.0937614462
868	1032	0.3580574370
868	1156	0.4841820261
868	1510	0.4853626717
868	1937	0.5321811564
868	2107	0.5581563057
868	2143	0.5188745217
868	2584	0.5012804118
868	2652	0.1240347346
868	3762	0.1432229748
868	4425	0.5017452060
869	1189	0.3849001795
869	1500	0.2932942300
869	1782	0.1666666667
869	2390	0.2073903389
869	2852	0.2672612419
869	3336	0.3608439182
869	4207	0.2309401077
869	4739	0.1490711985
869	4754	0.3202563076
870	1386	0.0744322928
870	1698	0.4005009395
870	1718	0.2369395511
870	2010	0.3181423815
870	2446	0.3147557901
870	2803	0.3338489304
870	3038	0.1839418018
870	3171	0.1622214211
870	3518	0.2823912474
870	3791	0.1226278679
870	3866	0.1184697756
870	4056	0.3157894737
870	4462	0.2294157339
870	4557	0.2225659536
870	4652	0.1061988488
871	1405	0.5393598900
871	1670	0.5594309278
871	1859	0.4472135955
871	1899	0.4518480571
871	1996	0.4507489359
871	2122	0.6694386814
871	2487	0.5012804118
871	2827	0.1380131119
871	3466	0.6515837655
871	4163	0.4738791022
871	4638	0.4260064336
871	4957	0.4307055216
872	1323	0.3077935056
872	1443	0.1581138830
872	1690	0.2331262021
872	2329	0.1154700538
872	2912	0.1118033989
872	2946	0.2839809171
872	3007	0.1084652289
872	3212	0.2797514425
872	3449	0.1863389981
872	3557	0.3162277660
872	3581	0.3023715784
872	3833	0.2051956704
872	4263	0.3585685828
872	4400	0.2169304578
872	4520	0.2818009310
872	4556	0.3872983346
872	4856	0.0652328073
873	914	0.5965587590
873	1095	0.3872983346
873	1230	0.5855400438
873	1438	0.5031152949
873	1537	0.5797509044
873	1948	0.4518480571
873	1973	0.4618802154
873	2077	0.5933661040
873	3013	0.5581563057
873	3263	0.6201736729
873	3966	0.0894427191
873	4429	0.4341215711
873	4484	0.6350852961
874	886	0.4048204524
874	1100	0.3230291412
874	1124	0.3005012535
874	1325	0.4179586594
874	1386	0.3382550457
874	1582	0.4054653794
874	2483	0.3953943920
874	2552	0.4355724052
874	2694	0.2606430176
874	2913	0.2797514425
874	3420	0.4347826087
874	3641	0.2730094531
874	3900	0.3034330425
874	4137	0.2528608687
874	4313	0.1257389227
874	4450	0.2891574660
874	4505	0.2786391063
874	4559	0.3745029431
874	4828	0.4337361990
874	4919	0.0659380473
874	4926	0.3210289416
875	1394	0.1601281538
875	2100	0.3903600292
875	2346	0.3857583749
875	3371	0.2800560168
875	3463	0.3202563076
875	4124	0.1230914910
875	4153	0.3202563076
875	4220	0.2738612788
875	4244	0.2500000000
875	4668	0.1360827635
876	920	0.6130060338
876	1901	0.6267831705
876	1985	0.5378528742
876	2497	0.1428571429
876	2623	0.6837634588
876	2900	0.1028689000
876	2920	0.5833833512
876	3230	0.7412493167
876	4089	0.7412493167
876	4712	0.4409585518
876	4738	0.6744532734
877	1108	0.1482498633
877	1476	0.4576043153
877	2406	0.3268602252
877	2446	0.2853908965
877	2692	0.2249606353
877	2733	0.3610790723
877	3268	0.2485772885
877	4420	0.4296689244
878	1413	0.3618136135
878	1440	0.4681645888
878	1452	0.3882901374
878	1826	0.3577708764
878	2131	0.3829708431
878	2404	0.4085297440
878	2454	0.3922322703
878	2498	0.0942809042
878	2579	0.2752988806
878	2991	0.2065591118
878	3273	0.2921186973
878	3372	0.1940285000
878	3479	0.2828427125
878	3597	0.3464101615
878	3806	0.4024922359
878	3890	0.0852802865
878	3960	0.3600000000
878	4036	0.4395538046
878	4808	0.4364357805
878	4857	0.3211820274
879	1174	0.0790569415
879	1190	0.3000000000
879	1221	0.0668153105
879	1273	0.3466876226
879	2509	0.2694079530
879	2841	0.2672612419
879	3208	0.2867696673
879	3377	0.1091089451
879	3709	0.2665008954
879	3720	0.2665008954
879	4004	0.2941742027
880	1223	0.5333333333
880	1896	0.5656854249
880	2151	0.4845437119
880	2360	0.6076436203
880	3137	0.1076763804
880	3787	0.4518480571
880	4698	0.4868644956
880	4797	0.5333333333
880	4861	0.1154700538
880	4898	0.1217161239
881	1030	0.3517632353
881	1343	0.2222222222
881	1744	0.3273268354
881	2064	0.1143323901
881	2185	0.1143323901
881	2845	0.2227177016
881	3285	0.1571348403
881	3495	0.3922322703
881	3865	0.1767766953
881	3866	0.3042903097
881	4270	0.3487429162
881	4275	0.3299831646
881	4421	0.3061862178
881	4580	0.1178511302
881	4621	0.1259881577
881	4906	0.2434322478
881	4943	0.3282439759
882	1208	0.2611164839
882	1308	0.3517632353
882	1414	0.2365249584
882	1665	0.2585438450
882	1714	0.2559453484
882	2194	0.2585438450
882	2209	0.3198010745
882	2319	0.3856946079
882	2537	0.3370999312
882	2697	0.3821657633
882	3358	0.3340213286
882	3544	0.0805822964
882	3676	0.1100963765
882	3802	0.2585438450
882	3983	0.2571297386
882	3986	0.3046358979
882	4827	0.1139605765
883	1547	0.3333333333
883	1989	0.1307440901
883	2215	0.4001633653
883	2557	0.3333333333
883	3097	0.3779644730
883	3571	0.3726779962
883	4086	0.2236067977
883	4138	0.5153471217
883	4143	0.3689323937
883	4309	0.1111111111
883	4355	0.3535533906
883	4511	0.1143323901
883	4644	0.4622501635
883	4772	0.3785166493
883	4945	0.5443310540
884	1395	0.3241018618
884	2412	0.4382504901
884	3382	0.4909902530
884	3667	0.4193139347
884	4098	0.3988620176
884	4234	0.3706246583
884	4392	0.4040610178
884	4856	0.4678087054
885	1677	0.3223291856
885	2160	0.3423811916
885	2532	0.3772167681
885	2936	0.1160517706
885	2996	0.2508726030
885	3076	0.1421338109
885	3450	0.3768891807
885	3545	0.2261335084
885	4397	0.2860387768
885	4637	0.2193817272
886	932	0.3100868365
886	945	0.4181210050
886	1124	0.3997040325
886	1325	0.4076871242
886	1582	0.4412613041
886	2552	0.3862436397
886	2617	0.3547874376
886	2729	0.1482498633
886	4828	0.4230769231
887	1600	0.2022599587
887	2756	0.2300894967
887	2967	0.2176428750
887	3163	0.1174440439
887	3719	0.1490711985
887	4735	0.1632993162
887	4801	0.2760262237
888	1388	0.2236067977
888	1822	0.3032392174
888	2113	0.1020620726
888	2185	0.2800560168
888	2299	0.1490711985
888	2465	0.2182178902
888	2847	0.3333333333
888	3154	0.1324532357
888	3655	0.2721655270
888	3712	0.0793051586
