u	v	similarity
717	7693	0.4124789557
717	10853	0.2809757435
717	11550	0.4124789557
717	14625	0.3726779962
717	16502	0.3471825374
717	16647	0.4923659639
717	16866	0.1230914910
718	1711	0.4472135955
718	4188	0.0980580676
718	4308	0.3340765524
718	4787	0.2581988897
718	7700	0.2425356250
718	8708	0.1091089451
718	9297	0.3441236008
718	13688	0.2236067977
718	15464	0.2500000000
718	15491	0.1118033989
718	17339	0.3354101966
718	17751	0.4082482905
718	19363	0.2425356250
718	19720	0.0762492852
718	19804	0.3466876226
719	2217	0.3442651863
719	2682	0.2010075631
719	4687	0.4303314829
719	6281	0.2500000000
719	6871	0.4042260417
719	8409	0.4454354032
719	10496	0.2425356250
719	18569	0.6471502289
720	1071	0.5331139900
720	4981	0.5331139900
720	5190	0.3894904189
720	5497	0.4905114716
720	6016	0.5129891760
720	7354	0.1001252349
720	7468	0.6087807775
720	7560	0.5263157895
720	9524	0.5726562867
720	9952	0.1450952500
720	10327	0.5078333751
720	13140	0.5407380704
720	14785	0.5006261743
720	16434	0.4505635569
720	16905	0.6358507845
720	18982	0.5262013606
720	19992	0.4635863250
721	867	0.1538461538
721	1971	0.4853626717
721	5127	0.6054055146
721	8343	0.4048204524
721	8742	0.4048204524
721	8760	0.1386750491
721	8802	0.4412613041
721	9537	0.5728918992
721	11265	0.4992301766
721	12305	0.4437601570
721	15120	0.5604485383
722	3182	0.1111111111
722	6428	0.3872983346
722	10313	0.2461829820
722	10808	0.3127716211
722	12181	0.2519763153
722	12221	0.1443375673
722	14454	0.2927700219
722	15315	0.2461829820
722	19540	0.4629100499
722	19833	0.2357022604
723	1760	0.3367175149
723	1972	0.2571722499
723	3004	0.1463850109
723	3058	0.3450327797
723	3066	0.3947710170
723	3074	0.0748481189
723	3788	0.4123930494
723	5094	0.3790876983
723	5575	0.2886751346
723	5883	0.0727392967
723	6358	0.2700308624
723	7073	0.3711537445
723	7412	0.3893957790
723	7688	0.3273268354
723	7730	0.4504426165
723	7932	0.3742405943
723	7977	0.2995723448
723	8412	0.3499271061
723	8530	0.4243342124
723	8874	0.0771516750
723	8875	0.2139802463
723	9021	0.2886751346
723	9034	0.1992047682
723	9614	0.3539961627
723	11432	0.0545544726
723	12127	0.2995723448
723	12699	0.2791452631
723	14079	0.0673435030
723	14134	0.3795360576
723	14556	0.3187276292
723	14631	0.4029114820
723	15051	0.3636964837
723	16236	0.0796819073
723	16665	0.2571722499
723	17779	0.3618734322
723	17913	0.3893957790
723	18738	0.3711537445
723	18842	0.2995723448
723	19769	0.0617213400
724	1895	0.0885614886
724	2291	0.1690308509
724	3972	0.3162277660
724	6148	0.3535533906
724	15375	0.3585685828
724	16410	0.4601789933
724	16992	0.4000000000
724	18573	0.3834824944
724	18760	0.1690308509
725	2586	0.4756514942
725	3875	0.3922322703
725	4676	0.5156879540
725	5063	0.5929994533
725	7442	0.4688072309
725	10557	0.5188745217
725	11029	0.0965609099
725	14921	0.5084751799
725	15182	0.4437601570
725	15478	0.0951302988
725	17528	0.3846153846
726	1325	0.2223747950
726	2089	0.1538461538
726	4650	0.2307692308
726	4943	0.3076923077
726	8111	0.2773500981
726	9153	0.3202563076
726	9549	0.2941742027
726	11882	0.2773500981
726	12212	0.1601281538
726	13869	0.1672484020
726	14032	0.2864459496
726	18901	0.0996270963
727	4201	0.5017452060
727	4249	0.5384615385
727	4589	0.4453993341
727	11592	0.1210455065
727	12032	0.6923076923
727	12586	0.1432229748
727	12942	0.4708709558
727	15562	0.2508726030
727	17669	0.5229763604
727	17716	0.5661385171
727	19571	0.4622501635
728	1082	0.1042572070
728	1471	0.3034330425
728	4618	0.3913043478
728	5565	0.1203858531
728	5877	0.3034330425
728	7259	0.3343669275
728	7636	0.3640126042
728	8345	0.1257389227
728	9718	0.4012861770
728	11065	0.3649002246
728	11719	0.3540052162
728	11986	0.3043478261
728	12809	0.4517812305
728	13029	0.3271443280
728	13500	0.2786391063
728	13556	0.3469889592
728	13564	0.3956282840
728	14030	0.4799138191
728	15062	0.3185110286
728	16347	0.4045773899
728	16852	0.1734944796
728	18624	0.0982946374
729	892	0.3131121455
729	982	0.2236067977
729	1190	0.1100963765
729	1871	0.1154700538
729	1895	0.2892406104
729	4766	0.4260064336
729	6540	0.1490711985
729	10695	0.2927700219
729	10867	0.2760262237
729	15379	0.1380131119
729	16482	0.1032795559
729	16543	0.2666666667
729	17726	0.4146442144
729	18928	0.3835706412
730	2251	0.6482037236
730	3281	0.5765566602
730	3412	0.3571428571
730	4724	0.5345224838
730	5595	0.5143444999
730	9258	0.6573757351
730	9430	0.5188745217
730	9761	0.4780914437
730	10367	0.1482498633
730	15183	0.4183300133
730	16706	0.4285714286
730	18443	0.5698028823
731	1690	0.1178511302
731	2167	0.5031152949
731	2248	0.5345224838
731	7766	0.6035098491
731	8674	0.2773500981
731	8775	0.4850712501
731	9177	0.5773502692
731	9342	0.5393193716
731	12265	0.3872983346
731	13868	0.5863019700
731	14080	0.1386750491
731	15072	0.5303300859
731	17366	0.5163977795
731	19799	0.5883484054
732	750	0.2620712092
732	1211	0.3721042038
732	1504	0.2719641466
732	2352	0.4049291436
732	3180	0.3144854510
732	4531	0.1132277034
732	4997	0.1698415551
732	5012	0.0836242010
732	6302	0.3329560459
732	7384	0.3361990888
732	8390	0.2401922307
732	10283	0.2549249643
732	10770	0.0980580676
732	10993	0.0672672794
732	11032	0.1961161351
732	13559	0.1631784880
732	13594	0.2719641466
732	16192	0.1470871014
732	16836	0.1734944796
732	17395	0.4412613041
732	17408	0.0899842541
732	18726	0.2579303521
732	19154	0.3432777406
732	19329	0.2365249584
733	5429	0.3500000000
733	6567	0.2192645048
733	8876	0.2390457219
733	9712	0.2335496832
733	9879	0.2635231383
733	12037	0.2581988897
733	12985	0.3913118961
733	13215	0.2500000000
733	14186	0.1195228609
733	14347	0.3354101966
733	14513	0.1195228609
733	14608	0.1951800146
733	15220	0.2828427125
733	15373	0.2236067977
733	16867	0.2409657987
733	17999	0.3493335058
733	18713	0.3370999312
733	18967	0.3500000000
733	19437	0.3721042038
734	2637	0.2964997267
734	3761	0.3546496828
734	5833	0.2760262237
734	6437	0.1091089451
734	6490	0.4830458915
734	6846	0.3418817294
734	8707	0.4905114716
734	9820	0.3065696697
734	10087	0.2916059218
734	13694	0.5000000000
734	16732	0.2519763153
735	1813	0.4308202184
735	2153	0.6674238125
735	2648	0.4558423058
735	4225	0.5142594772
735	4804	0.0731272424
735	6278	0.4954336943
735	6497	0.5785419119
735	7761	0.3553345273
735	7767	0.5128225941
735	10419	0.4730499168
735	11940	0.5142594772
735	11988	0.4954336943
735	12916	0.4730499168
735	13155	0.5687964590
735	13301	0.5321811564
735	14060	0.1100963765
735	15206	0.6267831705
735	17551	0.1100963765
735	18815	0.5785419119
735	19465	0.1139605765
736	975	0.0820609940
736	1408	0.6454972244
736	1901	0.8365019126
736	1970	0.6254627916
736	2708	0.5871365640
736	4581	0.6254627916
736	4964	0.5657789499
736	5813	0.0993807990
736	6096	0.5337605127
736	6200	0.0839921051
736	6527	0.4803844614
736	8264	0.5962847940
736	10706	0.5657789499
736	10865	0.7548513561
736	11361	0.6534640392
736	13753	0.5601120336
736	13766	0.6821865008
736	14676	0.4472135955
736	16026	0.0860662966
736	16376	0.5222329679
736	17074	0.6285393611
736	19023	0.6719368409
736	19054	0.6546536707
736	19133	0.5465943945
736	19544	0.6181151000
737	2627	0.4181210050
737	2746	0.1348399725
737	2900	0.4351941399
737	3799	0.1740776560
737	6031	0.3636363636
737	9947	0.0742269619
737	11246	0.3223291856
737	15812	0.3656362121
737	19018	0.3656362121
737	19210	0.4522670169
738	1795	0.3651483717
738	4138	0.5303300859
738	4831	0.5000000000
738	7943	0.5084751799
738	8356	0.1005037815
738	9097	0.5025189076
738	9396	0.4264014327
738	9482	0.4811252243
738	10948	0.3689323937
738	11328	0.4124789557
738	11564	0.3922322703
738	13493	0.0808452083
738	13918	0.3779644730
738	18165	0.4866642634
738	19232	0.3149703942
738	19671	0.4762896722
739	2800	0.1616904167
739	2830	0.4364357805
739	8834	0.2842676218
739	9894	0.1849000654
739	10978	0.3333333333
739	12366	0.5000000000
739	13440	0.3563483225
739	14638	0.1849000654
740	1378	0.3922322703
740	1693	0.2531848418
740	2508	0.2620712092
740	2808	0.2311250818
740	2979	0.2264554068
740	3686	0.0924500327
740	3738	0.2378257471
740	3981	0.2719641466
740	7005	0.2853908965
740	7902	0.0924500327
740	8143	0.2365249584
740	8681	0.2025478734
740	9083	0.2719641466
740	9475	0.1961161351
740	9702	0.1860521019
740	9994	0.2139802463
740	12328	0.0754851356
740	12720	0.1182624792
740	12950	0.2451451689
740	12992	0.1631784880
740	15044	0.1961161351
740	16181	0.2451451689
740	17858	0.1635721640
740	18145	0.2451451689
740	19926	0.3396831102
741	1506	0.3849001795
741	1584	0.4315169713
741	2132	0.3689323937
741	2158	0.1184697756
741	4629	0.3651483717
741	4632	0.3131121455
741	4847	0.4381780460
741	6366	0.5012804118
741	7477	0.1333333333
741	10777	0.3944053189
741	11568	0.3162277660
741	11579	0.3903600292
741	13528	0.1556997888
741	19009	0.2635231383
742	1227	0.2800560168
742	2305	0.2858309752
742	2603	0.2690691176
742	4415	0.4244373438
742	4461	0.1112829768
742	4874	0.2646280620
742	4930	0.1345345588
742	6027	0.1084652289
742	7511	0.1345345588
742	14322	0.3529411765
742	14760	0.1669244652
742	17744	0.2504897164
742	18388	0.2910427500
742	18926	0.2619684160
742	19685	0.2352941176
743	2173	0.4032389193
743	2324	0.3361463227
743	3135	0.3944053189
743	3384	0.3726779962
743	3868	0.3419927840
743	3929	0.3390317518
743	5646	0.3305898025
743	6104	0.3626387311
743	6210	0.3042903097
743	7595	0.4146442144
743	11625	0.3651483717
743	14387	0.1290994449
743	15276	0.1290994449
743	15319	0.4296689244
744	5123	0.5000000000
744	6184	0.1160517706
744	6719	0.4850712501
744	9742	0.4042260417
744	14858	0.5547001962
744	17739	0.1390096094
744	19641	0.5163977795
745	1037	0.4136701520
745	4091	0.3636363636
745	5858	0.5263613560
745	8358	0.3692744729
745	11779	0.4000988020
745	16496	0.1421338109
745	16916	0.3503245249
745	18616	0.3370999312
745	19226	0.3988620176
746	2580	0.5011148286
746	3595	0.3779644730
746	3603	0.5175491695
746	3967	0.1048284837
746	4096	0.4000661321
746	5844	0.3415650255
746	6696	0.5636214802
746	6790	0.3803194146
746	7588	0.1091089451
746	7640	0.3144854510
746	7657	0.1139605765
746	7887	0.6130060338
746	9979	0.4391550328
746	11007	0.4040610178
746	12050	0.3666793988
746	13542	0.3030457634
746	14179	0.5185629788
746	15591	0.4717281765
746	15698	0.5819143740
746	15977	0.3415650255
746	16079	0.5430753866
746	16338	0.3208444740
746	16493	0.5091750772
746	17116	0.2601329909
746	17438	0.4125143237
746	17638	0.4583492485
747	2041	0.2981423970
747	2103	0.3651483717
747	2278	0.3389596097
747	2518	0.3689323937
747	3761	0.0761386988
747	5654	0.3849001795
747	11642	0.1333333333
747	15289	0.1721325932
747	16841	0.3146266025
747	17345	0.3689323937
747	17733	0.1490711985
747	19013	0.2369395511
747	19970	0.1290994449
748	6166	0.4003203845
748	7790	0.3202563076
748	9582	0.4166666667
748	9985	0.4472135955
748	10517	0.4166666667
748	11565	0.1825741858
748	14063	0.3849001795
748	15018	0.3857583749
748	15109	0.5539117094
748	15895	0.4351941399
748	19514	0.1360827635
749	1778	0.2073903389
749	1918	0.3985083851
749	2617	0.5751973085
749	3561	0.0898026510
749	4551	0.3614486980
749	4607	0.4320138247
749	5325	0.3360107525
749	5611	0.3920461577
749	6509	0.0625305399
749	7824	0.4173650062
749	8342	0.5002780095
749	8433	0.3110855084
749	9695	0.3790712528
749	9894	0.2988812888
749	10464	0.4173650062
749	11227	0.3840122886
749	13178	0.5243041204
749	13253	0.4637388958
749	13996	0.2694079530
749	14704	0.5336298768
749	15611	0.3249182166
749	15863	0.4637388958
749	15975	0.4417706309
749	16011	0.3840122886
749	16224	0.1083060722
749	16398	0.5940401295
749	17383	0.5356556682
749	17636	0.4666282626
749	18418	0.0898026510
750	993	0.2142857143
750	2352	0.3065696697
750	3895	0.1889822365
750	5044	0.0878749550
750	12208	0.2142857143
750	12897	0.2519763153
750	13730	0.2314550249
750	16006	0.2760262237
750	16208	0.1889822365
750	19154	0.3508565290
750	19675	0.0755928946
751	1429	0.4062500000
751	1456	0.4375000000
751	1462	0.3340765524
751	1512	0.3557562368
751	2288	0.3162277660
751	2464	0.0721687836
751	2473	0.4797016118
751	2788	0.3392002626
751	2812	0.3813563849
751	2954	0.3872983346
751	3577	0.3333333333
751	3770	0.4160251472
751	4784	0.3813563849
751	4788	0.0753778361
751	5044	0.6370460758
751	5139	0.5905694891
751	5167	0.3340765524
751	5368	0.3557562368
751	5810	0.4195731958
751	6227	0.3392002626
751	6343	0.4472135955
751	6346	0.4687500000
751	6848	0.3466876226
751	7136	0.3466876226
751	7249	0.3813563849
751	7852	0.3941203907
751	8402	0.3227486122
751	8881	0.0606339063
751	9609	0.4909902530
751	9972	0.0693375245
751	10709	0.4518480571
751	11039	0.5570860145
751	11810	0.4008918629
751	11950	0.4008918629
751	12491	0.3466876226
751	12496	0.2766992953
751	12886	0.0441941738
751	13228	0.6370460758
751	13503	0.3813563849
751	13787	0.3941203907
751	13878	0.5905694891
751	14008	0.3608439182
751	14316	0.3941203907
751	14431	0.4547542969
751	14784	0.3969283101
751	14823	0.6370460758
751	14850	0.7003492917
751	14893	0.4375000000
751	15772	0.5031152949
751	15793	0.2886751346
751	15930	0.4375000000
751	15935	0.6928587096
751	16403	0.4714045208
751	16561	0.4419417382
751	17204	0.0606339063
751	17628	0.4301545010
751	18269	0.5570860145
751	18507	0.3674842076
751	18688	0.5473503369
751	18902	0.4518480571
751	19409	0.0668153105
752	821	0.5078333751
752	1836	0.3726779962
752	3190	0.2752409413
752	4960	0.4601789933
752	4970	0.3956282840
752	8017	0.1533929978
752	13023	0.4961389384
752	17374	0.2000000000
752	19834	0.3834824944
753	1586	0.3846153846
753	2580	0.4412613041
753	3595	0.4853626717
753	4096	0.3202563076
753	6772	0.5075459213
753	7887	0.4907164921
753	14179	0.3805211953
753	15591	0.4615384615
753	15698	0.4270084101
753	16079	0.4483219332
753	16338	0.3363363970
754	1598	0.4219265078
754	2581	0.1482498633
754	7904	0.1538461538
754	9483	0.4160251472
754	14002	0.3668996929
754	14662	0.4803844614
754	15415	0.0937614462
754	15873	0.1432229748
754	16630	0.4635235824
754	17446	0.2830692585
754	17966	0.5012804118
754	18247	0.3379631847
755	1098	0.4447495900
755	1199	0.6943650748
755	3193	0.5143444999
755	5210	0.4665694748
755	7395	0.6671243850
755	9042	0.6299407883
755	12627	0.6428571429
755	13057	0.5143444999
755	13112	0.1482498633
755	17532	0.5572782126
755	17612	0.6414269806
755	19796	0.6000991981
756	958	0.2649064714
756	1372	0.1052631579
756	2404	0.4505635569
756	4501	0.4254159878
756	5038	0.3817708578
756	5447	0.3973597071
756	7045	0.1226278679
756	7528	0.4014775343
756	9276	0.3504383220
756	10250	0.3671086216
756	13071	0.3003757046
756	13345	0.3194892255
756	14955	0.3708385395
756	16387	0.3244428423
756	18523	0.4406051216
756	19077	0.1184697756
756	19250	0.3244428423
756	19470	0.4103913408
757	1921	0.3474041669
757	2323	0.2857142857
757	5710	0.2400076804
757	5770	0.2004459314
757	7623	0.2525381361
757	7826	0.1889822365
757	8724	0.2291746243
757	10829	0.4140393356
757	10849	0.2481458335
757	12119	0.2223747950
757	15315	0.1139605765
757	18217	0.0643489452
757	19724	0.3471825374
758	1197	0.4811252243
758	10900	0.4666666667
758	11483	0.4714045208
758	13621	0.1721325932
758	14300	0.3636964837
758	15879	0.3849001795
758	17645	0.4066628542
759	1063	0.2836543145
759	1574	0.0852028646
759	2267	0.2936101098
759	2542	0.3090157216
759	3340	0.3835706412
759	3726	0.4053396142
759	3846	0.4178145109
759	5035	0.0900754698
759	5316	0.4503773491
759	8421	0.2876779809
759	8451	0.3241763594
759	9457	0.2481458335
759	10604	0.0667037346
759	11571	0.4178145109
759	11781	0.3931079294
759	12123	0.0900754698
759	13368	0.3321819194
759	13833	0.1072112535
759	14068	0.2348880878
759	15912	0.5417289785
759	16083	0.4217326632
759	16370	0.3752393872
759	17099	0.5189781342
759	18215	0.3970333336
759	18512	0.3249668418
759	18871	0.3835706412
759	19655	0.3152641444
759	19709	0.2799462555
760	4369	0.3311330893
760	4702	0.1360827635
760	8335	0.2979397858
760	9191	0.3202563076
760	12205	0.2236067977
760	12983	0.2314550249
760	13006	0.1740776560
760	15002	0.2100420126
760	19616	0.2611164839
760	19675	0.2449489743
761	2418	0.2425356250
761	2586	0.3429971703
761	7442	0.2817180849
761	15182	0.3333333333
761	16886	0.2010075631
761	17528	0.1849000654
761	19804	0.1849000654
762	1443	0.3757345747
762	2918	0.2309401077
762	3100	0.1252448582
762	6266	0.4216370214
762	6659	0.1217161239
762	8623	0.3651483717
762	9260	0.2981423970
762	9331	0.3542459542
762	9634	0.2369395511
762	9903	0.3227486122
762	12400	0.2070196678
762	18111	0.3543746539
762	19101	0.1490711985
762	19599	0.0927477792
763	3559	0.3415650255
763	3650	0.0702728369
763	6317	0.1333333333
763	6972	0.1490711985
763	8624	0.3580574370
763	8735	0.2309401077
763	14355	0.2961744389
763	15444	0.3984095364
763	18459	0.3464101615
763	18477	0.2581988897
763	19019	0.2752409413
763	19711	0.1333333333
763	19962	0.3927922024
763	19971	0.4383570038
764	854	0.4325904563
764	4924	0.3779644730
764	5168	0.3872983346
764	5463	0.3508232077
764	6408	0.3813850357
764	7165	0.4522670169
764	7390	0.4866642634
764	8024	0.0890870806
764	8694	0.3429971703
764	9123	0.4377327693
764	9698	0.2842676218
764	13291	0.3750000000
764	15455	0.3872983346
764	15927	0.0875376219
764	16902	0.3592106041
764	19850	0.5883484054
765	776	0.0871213684
765	3499	0.1515108038
765	4899	0.3067859955
765	4985	0.2711630723
765	5370	0.1034175380
765	7276	0.1176470588
765	7376	0.1252448582
765	10319	0.2191785019
765	11484	0.1764705882
765	12180	0.2702264095
765	12357	0.0933520056
765	12363	0.1616904167
765	12518	0.2378257471
765	12889	0.2272662057
765	18958	0.1112829768
766	1917	0.1020620726
766	3278	0.1490711985
766	6024	0.3960590172
766	7452	0.4200840252
766	9426	0.3481553119
766	10662	0.2886751346
766	10679	0.4472135955
766	13396	0.3692744729
766	13808	0.3521803625
766	15574	0.3746343246
766	16112	0.2407717062
767	1917	0.1889822365
767	10922	0.4537426065
767	11150	0.2182178902
767	13046	0.1226278679
767	13400	0.1671834638
767	14057	0.3149703942
767	15802	0.1543033500
767	16828	0.2279211529
767	17319	0.2672612419
767	17502	0.2390457219
767	18582	0.1889822365
767	19037	0.1296407447
768	2768	0.3628873693
768	3201	0.3779644730
768	5020	0.2858309752
768	5881	0.3402069087
768	8492	0.3922322703
768	9344	0.4409585518
768	10009	0.4714045208
768	12516	0.2842676218
768	13977	0.1961161351
768	15416	0.4409585518
768	16068	0.3553345273
768	16080	0.1111111111
768	16568	0.1571348403
768	16922	0.1421338109
768	17765	0.3015113446
768	17898	0.2132007164
768	19033	0.2946278255
769	1200	0.3144854510
769	2161	0.2834733548
769	2205	0.0741249317
769	2295	0.2849014411
769	3164	0.3563483225
769	3930	0.4364357805
769	4461	0.3901994863
769	5241	0.2601329909
769	6151	0.3711537445
769	7255	0.3118047822
769	7343	0.3030457634
769	10197	0.1889822365
769	11391	0.2672612419
769	11980	0.4913538149
769	12748	0.1048284837
769	12825	0.2750095491
769	12899	0.3307189139
769	14278	0.2672612419
769	14473	0.3988620176
769	15141	0.0701862406
769	15335	0.3273268354
769	15462	0.4751909633
769	15877	0.0975900073
769	15958	0.3299144395
769	17058	0.2727723628
769	18294	0.3803194146
769	19030	0.4979352974
770	1228	0.5270462767
770	6819	0.6210590034
770	7802	0.0912870929
770	11368	0.5012804118
770	11906	0.5163977795
770	12909	0.5634361698
770	13188	0.5009794329
770	15946	0.5331139900
770	17009	0.1252448582
770	17428	0.1721325932
770	18462	0.4845437119
770	19005	0.3227486122
770	19590	0.1032795559
770	19978	0.5196152423
771	1937	0.4038903479
771	2170	0.3733643283
771	2723	0.1091089451
771	4488	0.1139605765
771	4492	0.2182178902
771	4674	0.3034884893
771	5058	0.5698028823
771	5275	0.3803194146
771	5944	0.4800793585
771	6230	0.1833396994
771	6508	0.4543441113
771	6707	0.3711537445
771	6909	0.2112885637
771	7284	0.2362277956
771	7715	0.1139605765
771	7757	0.3118047822
771	7782	0.2672612419
771	9852	0.3086066999
771	11023	0.2439750182
771	13736	0.4125143237
771	14118	0.3158380829
771	14169	0.2096569673
771	15255	0.2362277956
771	17009	0.2291746243
771	17491	0.2227177016
771	18749	0.2727723628
771	18844	0.2927700219
772	890	0.6666666667
772	1297	0.1259881577
772	2439	0.6030226892
772	4474	0.5797509044
772	4971	0.6128258770
772	7681	0.6111111111
772	8211	0.6929348672
772	9840	0.6123724357
772	9860	0.6537204505
772	10764	0.5948118775
772	11381	0.5407380704
772	13004	0.5669467095
772	18090	0.4082482905
772	19571	0.1571348403
773	1172	0.3595732600
773	2391	0.1333333333
773	4013	0.3302891295
773	5636	0.1154700538
773	10205	0.2546858160
773	10292	0.3333333333
773	10304	0.3450327797
773	12831	0.2961744389
773	14818	0.2434322478
773	16592	0.2666666667
773	18410	0.3356243110
773	19046	0.1184697756
773	19931	0.3361463227
774	1565	0.2699527624
774	4363	0.1147078669
774	5865	0.2452557358
774	8059	0.0582716547
774	8209	0.2391824366
774	8215	0.3348554113
774	8909	0.3761920624
774	9904	0.3823595565
774	12501	0.3034884893
774	13771	0.3065696697
774	14768	0.3065696697
774	15673	0.2649064714
774	15961	0.1081476141
774	17624	0.4408310150
774	17729	0.2225659536
774	17795	0.1081476141
774	17845	0.2809757435
775	1396	0.7050239879
775	1530	0.5809475019
775	1683	0.5393598900
775	2789	0.6363961031
775	2942	0.7694837641
775	3122	0.5393598900
775	4074	0.0975900073
775	4752	0.4949747468
775	4760	0.5217491947
775	5676	0.5217491947
775	6670	0.5393598900
775	7318	0.5965587590
775	7357	0.4961389384
775	12446	0.7171371656
775	12549	0.6573757351
775	13336	0.5656854249
775	14116	0.5656854249
775	15050	0.0953462589
775	17938	0.6350852961
776	1379	0.1083060722
776	1534	0.4483219332
776	1725	0.3985083851
776	1851	0.4147806779
776	2124	0.3486948370
776	3098	0.5768599504
776	5742	0.4666282626
776	6020	0.0960030721
776	7963	0.4666282626
776	8537	0.5479490295
776	9651	0.3790712528
776	9891	0.1135923668
776	9966	0.5388159061
776	10244	0.7214084194
776	10482	0.4543694674
776	11323	0.0960030721
776	11474	0.4819315973
776	12338	0.4666282626
776	12862	0.4041119296
776	13365	0.4483219332
776	13867	0.3709911166
776	14162	0.6692464560
776	16946	0.5080005080
776	17047	0.0996270963
776	17595	0.4981354814
776	18180	0.5503338837
776	19990	0.5503338837
777	1187	0.4264014327
777	4117	0.0924500327
777	4691	0.4020151261
777	6007	0.4409585518
777	6176	0.4866642634
777	6700	0.3244428423
777	7707	0.3402069087
777	7999	0.4423258685
777	8194	0.4629100499
777	9081	0.1490711985
777	10570	0.3785166493
777	13381	0.3333333333
777	13876	0.3268602252
777	15989	0.3922322703
777	17172	0.5039526307
777	18766	0.4114755999
777	19457	0.4629100499
778	4068	0.2707651805
778	7907	0.2842676218
778	9820	0.1383428928
778	11439	0.2514778454
778	13969	0.2845904699
778	14609	0.2508726030
778	15744	0.2132007164
778	16103	0.1973855085
778	16800	0.1818181818
779	1419	0.6067798762
779	1700	0.4780914437
779	2331	0.1240347346
779	3724	0.1025978352
779	3736	0.5656854249
779	3873	0.7267220927
779	4039	0.6149186938
779	5432	0.4242640687
779	6531	0.6201736729
779	8821	0.6708203932
779	11899	0.4472135955
779	14586	0.6201736729
779	16485	0.6928203230
779	17447	0.5809475019
779	18058	0.6708203932
780	3693	0.5518254055
780	3884	0.5669467095
780	4825	0.4140393356
780	8260	0.3241018618
780	8480	0.3380617019
780	8949	0.2964997267
780	9143	0.4029114820
780	14860	0.5050762723
780	15101	0.4629100499
780	15652	0.1428571429
780	16404	0.4140393356
780	17588	0.5518254055
780	19135	0.6943650748
781	952	0.3486948370
781	970	0.0927477792
781	2176	0.2694079530
781	2945	0.3527378108
781	5512	0.3486948370
781	5522	0.3926948994
781	6477	0.4399413451
781	7620	0.4843594797
781	8049	0.2996023545
781	8682	0.3446278115
781	8827	0.3708385395
781	10507	0.2782433375
781	11025	0.4004267174
781	11311	0.2743516306
781	11737	0.4233337567
781	13385	0.4532471039
781	13905	0.2680438534
781	14110	0.3484854735
781	14124	0.2988812888
781	14941	0.2351585405
781	14950	0.3394221167
781	15236	0.2765204519
781	15745	0.3246172270
781	15767	0.2680438534
781	15794	0.3592106041
781	16384	0.3296342574
781	16761	0.0927477792
781	17275	0.4173650062
781	18355	0.5045090542
781	18530	0.4226819722
782	839	0.0606060606
782	2548	0.3692744729
782	2909	0.4973647313
782	3385	0.4187178947
782	3847	0.2533201986
782	4373	0.2487341691
782	4982	0.4247454986
782	5453	0.4605661865
782	6694	0.0657951695
782	7041	0.2791452631
782	7622	0.1574591643
782	10576	0.4644203640
782	11052	0.2909286827
782	11222	0.4198911049
782	11361	0.0844400662
782	11526	0.3481553119
782	12286	0.0759737176
782	12353	0.2345088236
782	12604	0.2111001655
782	12645	0.2659080117
782	13379	0.0759737176
782	13415	0.3289758475
782	15298	0.2955402316
782	15886	0.2586032735
782	16048	0.4082482905
782	16787	0.2896827298
782	17405	0.3808775371
782	18316	0.3790234957
782	18874	0.3146266025
782	18930	0.3256694736
782	19244	0.1899342941
782	19808	0.2903816035
783	1204	0.4873773250
783	1562	0.3592106041
783	1801	0.4981354814
783	2318	0.0871213684
783	2618	0.3985083851
783	4704	0.4666282626
783	5220	0.4666282626
783	5390	0.4320138247
783	5987	0.5503338837
783	6745	0.3985083851
783	6942	0.4233337567
783	6981	0.2993421700
783	9253	0.4041119296
783	10265	0.4147806779
783	10288	0.3840122886
783	11006	0.0824085643
783	11551	0.4483219332
783	12658	0.4120428217
783	13130	0.3486948370
783	14921	0.0598684340
783	15878	0.4332242889
783	15965	0.3790712528
783	16759	0.4532471039
783	17205	0.3975732840
783	19746	0.3975732840
784	2131	0.6201736729
784	2539	0.1348399725
784	5967	0.6821910402
784	6225	0.5976143047
784	7828	0.7505553499
784	7917	0.6363961031
784	8578	0.6201736729
784	9603	0.5976143047
784	9676	0.1290994449
784	10110	0.5976143047
784	13933	0.5962847940
784	14427	0.6454972244
784	14971	0.5217491947
784	15631	0.4242640687
784	16613	0.5581563057
784	17412	0.7050239879
784	17492	0.5773502692
784	18831	0.5976143047
785	839	0.3266793039
785	1336	0.5005173307
785	3899	0.3860936713
785	4410	0.4581897950
785	4494	0.3484813917
785	5513	0.4213504858
785	6715	0.3688778300
785	7130	0.4179586594
785	8838	0.0956729746
785	8973	0.4423258685
785	9560	0.3009646327
785	10021	0.3936250900
785	12089	0.5128776445
785	12097	0.4458225701
785	12215	0.4782608696
785	12521	0.5005173307
785	12637	0.3772167681
785	12849	0.3768673314
785	14937	0.0774403093
785	18901	0.3745029431
785	19235	0.2891574660
785	19260	0.2313259728
786	3093	0.4458225701
786	4202	0.5039526307
786	4355	0.5345224838
786	9808	0.5640760748
786	12476	0.5572782126
786	14308	0.5640760748
786	14725	0.5000000000
786	15568	0.6428571429
786	15779	0.1482498633
786	16536	0.6210590034
786	16686	0.5714285714
786	19624	0.1380131119
786	19841	0.4409585518
787	1746	0.4850712501
787	1888	0.5833833512
787	5147	0.4117647059
787	6403	0.5007733957
787	8085	0.4919520370
787	9497	0.3529411765
787	12456	0.3131121455
787	13397	0.3500700210
787	13484	0.3131121455
